84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.78,173.45,255.31,168.66,224.77,162.3,200.28,167.7,184.06,167.42,168.35,167.55,160.27,154.37,172.91,176.26,172.41,171.38,170.52,173.41,171.01,170.31,174.99,170.99,,Peptide632,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,131.995,11.665,93.525,6.875,62.985,0.515,38.495,5.915,22.275,5.635,6.565,5.765,-1.515,-7.415,11.125,14.475,10.625,9.595,8.735,11.625,9.225,8.525,13.205,9.205
176.3,161.39,181.09,170.94,165.91,158.6,161.48,152.57,166.97,152.6,172.69,164.44,170.9,158.63,168.23,155.62,170.3,169.54,169.15,144.64,173.62,152.83,165.27,172.35,,Peptide632,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.515,-0.395,19.305,9.155,4.125,-3.185,-0.305,-9.215,5.185,-9.185,10.905,2.655,9.115,-3.155,6.445,-6.165,8.515,7.755,7.365,-17.145,11.835,-8.955,3.485,10.565
176.4,249.2,183.65,218.41,159.89,210.29,170.7,189.96,155.07,171.93,174.58,173.33,167.18,174.85,162.14,176.9,165.31,169.37,164.99,168.97,165.36,166.89,167.85,157.08,,Peptide632,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.615,87.415,21.865,56.625,-1.895,48.505,8.915,28.175,-6.715,10.145,12.795,11.545,5.395,13.065,0.355,15.115,3.525,7.585,3.205,7.185,3.575,5.105,6.065,-4.705
181.11,195.96,185.16,177.56,147.2,165.05,166.74,163.21,168.79,163.17,163.29,150.07,169.83,165.05,163.77,167.71,174.36,163.65,169.16,166.5,175.53,167.01,169.21,176.05,,Peptide632,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,19.325,34.175,23.375,15.775,-14.585,3.265,4.955,1.425,7.005,1.385,1.505,-11.715,8.045,3.265,1.985,5.925,12.575,1.865,7.375,4.715,13.745,5.225,7.425,14.265
314.89,189.91,281.21,185.23,257.95,167.99,233.81,171.05,200.41,159.94,177.86,153.98,168.35,163.97,179.13,155.52,164.77,152.84,164.85,175,170.3,154.8,178.72,157.14,,Peptide632,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,153.105,28.125,119.425,23.445,96.165,6.205,72.025,9.265,38.625,-1.845,16.075,-7.805,6.565,2.185,17.345,-6.265,2.985,-8.945,3.065,13.215,8.515,-6.985,16.935,-4.645
152.1,161.91,169.16,166.07,158.27,167,169.59,172.4,168.61,176.8,163.68,150.89,168.99,173.42,168.1,156.27,170.23,167.08,176.26,158.15,175.55,164.66,175.35,170.65,,Peptide632,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-9.685,0.125,7.375,4.285,-3.515,5.215,7.805,10.615,6.825,15.015,1.895,-10.895,7.205,11.635,6.315,-5.515,8.445,5.295,14.475,-3.635,13.765,2.875,13.565,8.865
168.9,256.35,176.99,241.58,161.02,221.09,168.21,213.36,159.46,212.39,187.66,198.32,171.54,173.11,158.8,183.05,173.45,178.23,173.49,180.81,177.97,173.66,180.9,169.82,,Peptide632,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.115,94.565,15.205,79.795,-0.765,59.305,6.425,51.575,-2.325,50.605,25.875,36.535,9.755,11.325,-2.985,21.265,11.665,16.445,11.705,19.025,16.185,11.875,19.115,8.035
171.43,187.99,160.81,172.12,154.68,160.79,150.16,167.48,163.74,158.69,166.33,163.13,165.09,162.57,160.86,174.54,162.68,168.09,160.89,175.02,154.78,174.21,182.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203.73,172.13,191.89,191.6,190.92,184.95,176.62,170.88,187.19,168.84,186.31,180.81,188.51,176.39,167.21,164.94,190.84,188.67,183.31,188.35,187.47,186.38,189.62,174.44,,Peptide633,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,178.6,25.13,-6.47,13.29,13,12.32,6.35,-1.98,-7.72,8.59,-9.76,7.71,2.21,9.91,-2.21,-11.39,-13.66,12.24,10.07,4.71,9.75,8.87,7.78,11.02,-4.16
198.92,192.15,180.79,174.55,178.21,181.47,184.92,185.96,177.63,186.85,186.8,185.26,187.7,186.14,162.22,162.83,187.85,189.27,193.74,187.42,184.98,184.61,183.19,184.22,,Peptide633,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,20.32,13.55,2.19,-4.05,-0.39,2.87,6.32,7.36,-0.97,8.25,8.2,6.66,9.1,7.54,-16.38,-15.77,9.25,10.67,15.14,8.82,6.38,6.01,4.59,5.62
205.02,202.49,189.5,198.5,180.01,191.57,183.93,182.75,166.32,180.73,181.99,182.07,178.89,183.3,184.3,187.82,194.25,184.9,186.23,187.84,190.85,191.82,181.77,179.25,,Peptide633,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,26.42,23.89,10.9,19.9,1.41,12.97,5.33,4.15,-12.28,2.13,3.39,3.47,0.29,4.7,5.7,9.22,15.65,6.3,7.63,9.24,12.25,13.22,3.17,0.65
192.47,192.04,169.49,184.45,170.89,181.28,189.97,182.45,175.18,183.75,185.76,184.39,190.62,183.32,184.08,187.37,182.25,189.55,175.09,186.97,186.42,186.67,185.01,181.57,,Peptide633,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.87,13.44,-9.11,5.85,-7.71,2.68,11.37,3.85,-3.42,5.15,7.16,5.79,12.02,4.72,5.48,8.77,3.65,10.95,-3.51,8.37,7.82,8.07,6.41,2.97
184.17,177.67,179.54,174.84,158.68,178.55,178,181.71,184.6,183.12,182.05,183.68,180.75,173.37,167.23,166.8,183.94,188.4,187.54,185.23,188.03,182.19,181.88,182.97,,Peptide633,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.57,-0.93,0.94,-3.76,-19.92,-0.05,-0.6,3.11,6,4.52,3.45,5.08,2.15,-5.23,-11.37,-11.8,5.34,9.8,8.94,6.63,9.43,3.59,3.28,4.37
218.06,214,207.75,184.32,178.75,191.55,190.19,190.68,185.79,190.05,180.02,165.99,179.95,193.98,173.26,158.66,186.03,186.55,183.77,183.47,192.32,183.23,184.36,177.57,,Peptide633,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,39.46,35.4,29.15,5.72,0.15,12.95,11.59,12.08,7.19,11.45,1.42,-12.61,1.35,15.38,-5.34,-19.94,7.43,7.95,5.17,4.87,13.72,4.63,5.76,-1.03
192.18,177.97,180.93,180.19,178.61,175.72,184.34,186.04,165,179.46,181.32,187.66,184.92,183.7,186.66,181.28,183.65,160.82,178.2,185.1,189.87,188.54,183.67,172.59,,Peptide633,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.58,-0.63,2.33,1.59,0.01,-2.88,5.74,7.44,-13.6,0.86,2.72,9.06,6.32,5.1,8.06,2.68,5.05,-17.78,-0.4,6.5,11.27,9.94,5.07,-6.01
189.51,200.34,179.68,193.34,174.3,189.92,188.67,192.49,181.61,171.94,181.19,182.11,190.58,181.65,181.34,184.92,189.22,181,184.07,186.22,185.57,181.07,180.21,169.53,,Peptide633,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.91,21.74,1.08,14.74,-4.3,11.32,10.07,13.89,3.01,-6.66,2.59,3.51,11.98,3.05,2.74,6.32,10.62,2.4,5.47,7.62,6.97,2.47,1.61,-9.07
239.1,326.86,207.22,297.94,188.9,265.97,186.64,238.34,182.03,211.08,188,186.94,179.56,186.91,181.58,190.06,184,170.04,183.13,185.44,186.43,180.41,184.6,183.29,,Peptide633,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,60.5,148.26,28.62,119.34,10.3,87.37,8.04,59.74,3.43,32.48,9.4,8.34,0.96,8.31,2.98,11.46,5.4,-8.56,4.53,6.84,7.83,1.81,6,4.69
218.53,184.99,202.65,184.97,200.76,182.94,188.92,185.19,188.5,180.39,185.33,178.65,187.59,182.61,180.28,186.14,180.16,187.96,184.97,181.55,180.23,185.4,183.96,180.47,,Peptide633,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,39.93,6.39,24.05,6.37,22.16,4.34,10.32,6.59,9.9,1.79,6.73,0.05,8.99,4.01,1.68,7.54,1.56,9.36,6.37,2.95,1.63,6.8,5.36,1.87
180.1,199.41,187.4,185.76,182.55,178.37,190.47,186.13,180.96,174.97,188.33,177.27,179.85,185.56,180.29,180.96,189.6,186.73,181.1,182.58,194.03,169.63,185.38,185.78,,Peptide633,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.5,20.81,8.8,7.16,3.95,-0.23,11.87,7.53,2.36,-3.63,9.73,-1.33,1.25,6.96,1.69,2.36,11,8.13,2.5,3.98,15.43,-8.97,6.78,7.18
198.54,180.94,194.58,181.38,192.35,167.91,182.93,183.92,181.65,182.39,186.14,178.57,181.98,182.51,184.34,188.36,187.63,184.53,177.91,180.29,184.29,188.66,182.2,175.38,,Peptide633,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,19.94,2.34,15.98,2.78,13.75,-10.69,4.33,5.32,3.05,3.79,7.54,-0.03,3.38,3.91,5.74,9.76,9.03,5.93,-0.69,1.69,5.69,10.06,3.6,-3.22
260.33,232.44,232.86,215.62,198.33,203.06,202.82,190.17,184.04,188.17,187.22,182.35,183.94,177.27,181.79,179.55,188.78,187.3,187.82,182.98,184.26,179.99,187.4,185.97,,Peptide633,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,81.73,53.84,54.26,37.02,19.73,24.46,24.22,11.57,5.44,9.57,8.62,3.75,5.34,-1.33,3.19,0.95,10.18,8.7,9.22,4.38,5.66,1.39,8.8,7.37
350.99,229.81,315.31,208.61,280.07,194.65,242.07,199.74,204.54,189.14,203.22,178.86,202.21,187.26,182.75,179.83,188.32,179.88,181.73,185.35,184.55,178.63,185.77,170.77,,Peptide633,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,172.39,51.21,136.71,30.01,101.47,16.05,63.47,21.14,25.94,10.54,24.62,0.26,23.61,8.66,4.15,1.23,9.72,1.28,3.13,6.75,5.95,0.03,7.17,-7.83
207.11,177.31,194.79,175.8,183.89,174.2,189.73,181.2,183.88,179.94,192.73,177.37,181.91,164.54,183.12,167.24,176.77,190.68,183.74,187.66,195.22,180.92,186.25,193.01,,Peptide633,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,28.51,-1.29,16.19,-2.8,5.29,-4.4,11.13,2.6,5.28,1.34,14.13,-1.23,3.31,-14.06,4.52,-11.36,-1.83,12.08,5.14,9.06,16.62,2.32,7.65,14.41
199.57,192.65,201.83,196.69,188.57,181.92,196.68,194.07,196.13,191.3,198.82,192.89,193.5,194.64,182.02,198.72,197.55,202.22,197.17,198.72,206.62,203.02,198.67,184.19,,Peptide633,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,20.97,14.05,23.23,18.09,9.97,3.32,18.08,15.47,17.53,12.7,20.22,14.29,14.9,16.04,3.42,20.12,18.95,23.62,18.57,20.12,28.02,24.42,20.07,5.59
172.13,191.89,191.6,190.92,184.95,176.62,170.88,187.19,168.84,186.31,180.81,188.51,176.39,167.21,164.94,190.84,188.67,183.31,188.35,187.47,186.38,189.62,174.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238.1,184.19,225.92,176.57,204.78,177.64,189.8,184.13,178.89,168.28,184.53,177.2,181.14,178.46,175.18,176.5,186.4,180.03,181.43,189.45,180.93,177.18,182.11,185.16,,Peptide637,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,178.05,60.05,6.14,47.87,-1.48,26.73,-0.41,11.75,6.08,0.84,-9.77,6.48,-0.85,3.09,0.41,-2.87,-1.55,8.35,1.98,3.38,11.4,2.88,-0.87,4.06,7.11
217.92,194.63,199.58,190.17,195.3,192.11,187.87,185.09,177.45,174.47,178.47,175.6,182.17,186.53,177.92,160.54,177.2,178.25,179.68,188.67,174.89,175.89,173.76,181.71,,Peptide637,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,39.87,16.58,21.53,12.12,17.25,14.06,9.82,7.04,-0.6,-3.58,0.42,-2.45,4.12,8.48,-0.13,-17.51,-0.85,0.2,1.63,10.62,-3.16,-2.16,-4.29,3.66
215.47,283.76,189.7,262.36,190.67,229.58,180.14,212.07,172.79,191.15,182.11,188.87,183.4,185.87,179.76,185.33,179.22,187.81,178.5,177.12,187.53,180.88,181.9,187.25,,Peptide637,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,37.42,105.71,11.65,84.31,12.62,51.53,2.09,34.02,-5.26,13.1,4.06,10.82,5.35,7.82,1.71,7.28,1.17,9.76,0.45,-0.93,9.48,2.83,3.85,9.2
182.13,185.04,177.05,175.62,182.72,182.95,185.36,183.19,176.65,170.72,178.46,175.45,178.87,177.15,178.49,184.57,177.82,183.31,184.46,179.43,180.26,175.77,169.69,175.33,,Peptide637,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.08,6.99,-1,-2.43,4.67,4.9,7.31,5.14,-1.4,-7.33,0.41,-2.6,0.82,-0.9,0.44,6.52,-0.23,5.26,6.41,1.38,2.21,-2.28,-8.36,-2.72
183.29,173.05,175.1,171.83,170.76,175.46,176.14,177.13,173.92,163.01,174.75,167.74,179.88,180.19,170.46,167.25,181.83,179.41,172.37,176.13,182.9,180.07,173.75,181.78,,Peptide637,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.24,-5,-2.95,-6.22,-7.29,-2.59,-1.91,-0.92,-4.13,-15.04,-3.3,-10.31,1.83,2.14,-7.59,-10.8,3.78,1.36,-5.68,-1.92,4.85,2.02,-4.3,3.73
288.52,277.3,272.81,259.15,251.02,237.74,237.45,210.86,219.08,197.54,194.23,182.56,185.46,176.64,179.02,166.45,177.67,178.95,181.43,184.23,180.5,178.84,178.1,173.09,,Peptide637,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,110.47,99.25,94.76,81.1,72.97,59.69,59.4,32.81,41.03,19.49,16.18,4.51,7.41,-1.41,0.97,-11.6,-0.38,0.9,3.38,6.18,2.45,0.79,0.05,-4.96
201.34,172.18,191.93,177,178.33,174.88,174.9,178.26,181.21,173.21,181.3,179.16,178.8,180.26,177.53,178.01,177.22,172.9,177.36,177.67,181.56,180.66,176,177.89,,Peptide637,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,23.29,-5.87,13.88,-1.05,0.28,-3.17,-3.15,0.21,3.16,-4.84,3.25,1.11,0.75,2.21,-0.52,-0.04,-0.83,-5.15,-0.69,-0.38,3.51,2.61,-2.05,-0.16
189.8,257.02,185.51,253.27,180.29,235.86,179.3,212.84,179.25,194.84,181.63,198.62,180.33,188.31,182.13,183.58,177.04,173.84,174.32,180.35,179.77,185.64,180.79,175.43,,Peptide637,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11.75,78.97,7.46,75.22,2.24,57.81,1.25,34.79,1.2,16.79,3.58,20.57,2.28,10.26,4.08,5.53,-1.01,-4.21,-3.73,2.3,1.72,7.59,2.74,-2.62
269.21,189,236.44,183.78,206.89,176.68,201.64,170.47,190.34,178.87,181.51,175.3,179.62,171.44,174.68,176.16,177.47,169.93,184.43,186.85,179.08,179.39,177.59,170.06,,Peptide637,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,91.16,10.95,58.39,5.73,28.84,-1.37,23.59,-7.58,12.29,0.82,3.46,-2.75,1.57,-6.61,-3.37,-1.89,-0.58,-8.12,6.38,8.8,1.03,1.34,-0.46,-7.99
211.88,182.47,190.49,178.96,195.36,169.19,182.01,174.33,176.08,172.41,172.64,172.26,173.4,172.25,185.39,184.88,171.69,175.93,181.38,182.88,175.14,180.88,180.31,168.25,,Peptide637,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,33.83,4.42,12.44,0.91,17.31,-8.86,3.96,-3.72,-1.97,-5.64,-5.41,-5.79,-4.65,-5.8,7.34,6.83,-6.36,-2.12,3.33,4.83,-2.91,2.83,2.26,-9.8
