21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.46,182.31,189.08,174.85,187.14,179.07,188.87,186.36,186.72,183.33,187.13,184.38,181.54,181.13,190.84,170.51,186.99,186.72,183.86,182.58,191.56,191,187.02,181.96,,Peptide442,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-0.765,-0.915,5.855,-8.375,3.915,-4.155,5.645,3.135,3.495,0.105,3.905,1.155,-1.685,-2.095,7.615,-12.715,3.765,3.495,0.635,-0.645,8.335,7.775,3.795,-1.265
197.78,191.84,187.48,188.92,171.75,185.69,187.37,189.53,182.14,178.07,173.39,181.89,189.22,189.21,189.62,185.11,182.76,178.12,180.13,184.86,187.87,193.24,185.88,179.21,,Peptide442,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.555,8.615,4.255,5.695,-11.475,2.465,4.145,6.305,-1.085,-5.155,-9.835,-1.335,5.995,5.985,6.395,1.885,-0.465,-5.105,-3.095,1.635,4.645,10.015,2.655,-4.015
188.4,217.36,196.89,203.16,181.57,194,173.12,192.63,195.58,182.39,191.16,179.35,192.66,179.58,192.4,172.06,191.79,191.83,185.2,189.9,190.3,187.1,190.7,185.28,,Peptide442,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.175,34.135,13.665,19.935,-1.655,10.775,-10.105,9.405,12.355,-0.835,7.935,-3.875,9.435,-3.645,9.175,-11.165,8.565,8.605,1.975,6.675,7.075,3.875,7.475,2.055
194.7,188.46,196.14,196.49,198.95,197,183.86,184.3,194.14,199.79,204.31,193.25,195.33,196.38,198.03,195.08,192.98,194.16,193.57,195.14,196.47,193.97,198.79,182.13,,Peptide442,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11.475,5.235,12.915,13.265,15.725,13.775,0.635,1.075,10.915,16.565,21.085,10.025,12.105,13.155,14.805,11.855,9.755,10.935,10.345,11.915,13.245,10.745,15.565,-1.095
174.44,196.64,170.01,194.25,174.9,186.83,184.77,184.88,168.05,182.74,184.51,192.26,181.94,184.83,175.3,183.95,186.3,188.23,184.57,190.57,189.59,191.31,185.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220.11,193.55,215,169.46,194.9,172.2,185.12,163.79,189.91,181.13,198.84,187.08,171.98,172.24,199.38,193.74,192.6,176.42,181.85,189.08,191.33,185.54,192.5,183.92,,Peptide443,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,192.47,27.64,1.08,22.53,-23.01,2.43,-20.27,-7.35,-28.68,-2.56,-11.34,6.37,-5.39,-20.49,-20.23,6.91,1.27,0.13,-16.05,-10.62,-3.39,-1.14,-6.93,0.03,-8.55
224.35,194.22,199.69,182.36,193.16,180.7,182.67,178.95,183.62,187.94,179.8,192.16,175.3,181.68,192.88,186.56,183.38,174.6,189.29,183.57,183.77,185.46,196.08,195.59,,Peptide443,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,31.88,1.75,7.22,-10.11,0.69,-11.77,-9.8,-13.52,-8.85,-4.53,-12.67,-0.31,-17.17,-10.79,0.41,-5.91,-9.09,-17.87,-3.18,-8.9,-8.7,-7.01,3.61,3.12
191,188.48,187.88,178.86,175.43,165.36,174.66,170.55,184.03,172.7,174.82,168.32,175.17,188.91,182.26,187.09,193.45,171.62,185.72,178.15,176.79,190.32,181.41,175.64,,Peptide443,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-1.47,-3.99,-4.59,-13.61,-17.04,-27.11,-17.81,-21.92,-8.44,-19.77,-17.65,-24.15,-17.3,-3.56,-10.21,-5.38,0.98,-20.85,-6.75,-14.32,-15.68,-2.15,-11.06,-16.83
197.32,198.36,193.65,175.32,182.3,182.73,184.29,180.83,170.73,167.46,191.54,177.83,179.26,189.63,170.83,166.22,172.48,179.22,182.95,186.15,177.89,177.59,177.86,178.02,,Peptide443,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.85,5.89,1.18,-17.15,-10.17,-9.74,-8.18,-11.64,-21.74,-25.01,-0.93,-14.64,-13.21,-2.84,-21.64,-26.25,-19.99,-13.25,-9.52,-6.32,-14.58,-14.88,-14.61,-14.45
199.05,189.48,193.94,177.37,175.2,167.4,179.02,169.34,175.91,178.03,191.06,186.24,189.83,165.19,190.09,170.46,179.66,170.99,184.84,179.56,189.52,189.51,185.71,180.01,,Peptide443,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.58,-2.99,1.47,-15.1,-17.27,-25.07,-13.45,-23.13,-16.56,-14.44,-1.41,-6.23,-2.64,-27.28,-2.38,-22.01,-12.81,-21.48,-7.63,-12.91,-2.95,-2.96,-6.76,-12.46
184.11,171.93,175.54,179.94,186.99,186.27,177.64,175.65,181.74,182.32,184.45,189.72,191.07,183.09,184.68,173.44,181.31,185.3,190.41,178.71,182.96,194.45,191.31,165.37,,Peptide443,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-8.36,-20.54,-16.93,-12.53,-5.48,-6.2,-14.83,-16.82,-10.73,-10.15,-8.02,-2.75,-1.4,-9.38,-7.79,-19.03,-11.16,-7.17,-2.06,-13.76,-9.51,1.98,-1.16,-27.1
186.22,172.33,182.68,176.07,177.11,185.39,167.32,158.53,174.37,165.76,161.44,169.11,184.29,169.09,186.92,164.39,185.31,174.82,179.22,183.01,178.3,184.43,182.1,174.55,,Peptide443,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-6.25,-20.14,-9.79,-16.4,-15.36,-7.08,-25.15,-33.94,-18.1,-26.71,-31.03,-23.36,-8.18,-23.38,-5.55,-28.08,-7.16,-17.65,-13.25,-9.46,-14.17,-8.04,-10.37,-17.92
194.31,209.69,196.13,201.69,191.35,195.08,171.33,174.55,175.69,176.43,172.64,173.53,179.59,175.48,187.99,191.76,185.56,187.14,186.9,184.83,184.57,183.05,175.6,183.5,,Peptide443,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.84,17.22,3.66,9.22,-1.12,2.61,-21.14,-17.92,-16.78,-16.04,-19.83,-18.94,-12.88,-16.99,-4.48,-0.71,-6.91,-5.33,-5.57,-7.64,-7.9,-9.42,-16.87,-8.97
202.91,168.69,188.84,182.28,192.07,182.15,176.28,182.87,183.45,172.49,183.09,162.96,180.58,165.6,188.82,172.05,186.44,169.59,189.03,174.42,172.76,172.17,184.98,172.06,,Peptide443,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.44,-23.78,-3.63,-10.19,-0.4,-10.32,-16.19,-9.6,-9.02,-19.98,-9.38,-29.51,-11.89,-26.87,-3.65,-20.42,-6.03,-22.88,-3.44,-18.05,-19.71,-20.3,-7.49,-20.41
186.15,197.95,187.77,192.84,182.48,192.41,171.46,187.45,172.66,167.03,166.54,183.35,176.98,176.57,176.53,177.82,171.55,179.23,182.32,184.72,184.48,183.58,170.41,181.52,,Peptide443,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-6.32,5.48,-4.7,0.37,-9.99,-0.06,-21.01,-5.02,-19.81,-25.44,-25.93,-9.12,-15.49,-15.9,-15.94,-14.65,-20.92,-13.24,-10.15,-7.75,-7.99,-8.89,-22.06,-10.95
181.99,178.79,178.42,171.84,183.37,184.19,177.94,165.96,183.43,177.22,170.7,168.44,181.07,173.63,181.39,166.07,184.07,169.15,188.89,158.64,183.8,175.93,169.31,180.89,,Peptide443,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-10.48,-13.68,-14.05,-20.63,-9.1,-8.28,-14.53,-26.51,-9.04,-15.25,-21.77,-24.03,-11.4,-18.84,-11.08,-26.4,-8.4,-23.32,-3.58,-33.83,-8.67,-16.54,-23.16,-11.58
181.73,176.35,165.76,170.75,186.62,183.93,179.24,184.68,191.19,180.67,185.79,163.7,185.53,181.62,171.88,187.56,170.77,173.84,180.45,182.77,186.42,179.24,173.89,170.95,,Peptide443,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-10.74,-16.12,-26.71,-21.72,-5.85,-8.54,-13.23,-7.79,-1.28,-11.8,-6.68,-28.77,-6.94,-10.85,-20.59,-4.91,-21.7,-18.63,-12.02,-9.7,-6.05,-13.23,-18.58,-21.52
180.21,167.13,167.49,159.33,164.54,170.68,191.75,175.08,171.2,170.27,181.99,179.33,187.67,168.41,185.46,165.16,191.04,180.67,185.04,175.04,196.83,184.77,173.96,193.16,,Peptide443,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-12.26,-25.34,-24.98,-33.14,-27.93,-21.79,-0.72,-17.39,-21.27,-22.2,-10.48,-13.14,-4.8,-24.06,-7.01,-27.31,-1.43,-11.8,-7.43,-17.43,4.36,-7.7,-18.51,0.69
195.45,188.6,177.89,168.21,176.73,176.66,189.55,177.09,178.85,175.92,183.51,184.15,178.26,172.05,173.58,174.53,177.68,180.89,180.82,185.97,185.79,174.98,190.05,199.84,,Peptide443,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.98,-3.87,-14.58,-24.26,-15.74,-15.81,-2.92,-15.38,-13.62,-16.55,-8.96,-8.32,-14.21,-20.42,-18.89,-17.94,-14.79,-11.58,-11.65,-6.5,-6.68,-17.49,-2.42,7.37
182.52,183.86,194.21,188.84,186.21,181.61,185.06,171.43,179.58,177.04,177.69,186.5,169.05,171.12,187.44,166.34,183.11,178.64,183.9,173.98,186.93,179.26,184.87,182.09,,Peptide443,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-9.95,-8.61,1.74,-3.63,-6.26,-10.86,-7.41,-21.04,-12.89,-15.43,-14.78,-5.97,-23.42,-21.35,-5.03,-26.13,-9.36,-13.83,-8.57,-18.49,-5.54,-13.21,-7.6,-10.38
185.14,199.54,189.11,188.66,187.86,181.89,179.07,176.84,185.18,191.37,195.37,188.56,181.8,178.89,188.17,184.26,172.73,177.42,187.57,187.47,197.09,198.76,192.8,187.25,,Peptide443,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-7.33,7.07,-3.36,-3.81,-4.61,-10.58,-13.4,-15.63,-7.29,-1.1,2.9,-3.91,-10.67,-13.58,-4.3,-8.21,-19.74,-15.05,-4.9,-5,4.62,6.29,0.33,-5.22
179.35,209.79,198.74,201.69,190.76,193.6,194.44,196.88,182.87,192.08,196.05,190.19,193.88,171.53,185.57,202.39,186.57,192.53,202.19,200.26,191.06,191.49,194.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230.93,206.83,206.63,196.07,195.5,181.55,178.56,180.88,177.44,179.24,165.05,174.61,169.6,175.88,175.42,175.27,181.01,172.84,182.09,163.55,177.36,173.13,176.95,199.87,,Peptide463,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,167.685,63.245,39.145,38.945,28.385,27.815,13.865,10.875,13.195,9.755,11.555,-2.635,6.925,1.915,8.195,7.735,7.585,13.325,5.155,14.405,-4.135,9.675,5.445,9.265,32.185
275.51,202.7,270.98,192.55,239.01,182.26,215.56,172.24,211.85,160.81,201.57,163.44,195.08,171.05,177.62,170.05,180.25,170.49,170.96,176.24,176.76,174.15,175.76,179.77,,Peptide463,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,107.825,35.015,103.295,24.865,71.325,14.575,47.875,4.555,44.165,-6.875,33.885,-4.245,27.395,3.365,9.935,2.365,12.565,2.805,3.275,8.555,9.075,6.465,8.075,12.085
199.76,178.66,187.38,163.92,182.8,168.97,168.28,164.78,170.82,164.46,173.49,166.79,174.64,169.91,171.9,174.4,168.72,166.05,171.88,170.16,172.32,170.95,170.16,172.09,,Peptide463,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,32.075,10.975,19.695,-3.765,15.115,1.285,0.595,-2.905,3.135,-3.225,5.805,-0.895,6.955,2.225,4.215,6.715,1.035,-1.635,4.195,2.475,4.635,3.265,2.475,4.405
174.49,183.31,168.28,174.35,163.45,174.9,174.3,170.91,173.78,167.1,176.3,177.1,164.02,173.27,166.53,170.58,172.19,170.54,169.5,170.61,173.22,168.72,183.08,168.21,,Peptide463,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.805,15.625,0.595,6.665,-4.235,7.215,6.615,3.225,6.095,-0.585,8.615,9.415,-3.665,5.585,-1.155,2.895,4.505,2.855,1.815,2.925,5.535,1.035,15.395,0.525
233.89,210.48,207.05,217.68,195.19,179.29,183.68,177.67,174.85,174.45,165.39,149.66,170.94,175.82,165.19,166.12,164.36,169.1,170.44,168.61,168.41,171.16,176.8,174.38,,Peptide463,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,66.205,42.795,39.365,49.995,27.505,11.605,15.995,9.985,7.165,6.765,-2.295,-18.025,3.255,8.135,-2.495,-1.565,-3.325,1.415,2.755,0.925,0.725,3.475,9.115,6.695
178.82,169.41,168.67,166.77,164.87,174.01,170.13,173.45,172.32,169.91,166.16,170.74,176.15,173.21,177.98,167.45,171.33,177.48,174.11,179.31,172.28,177.95,169.95,175.59,,Peptide463,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11.135,1.725,0.985,-0.915,-2.815,6.325,2.445,5.765,4.635,2.225,-1.525,3.055,8.465,5.525,10.295,-0.235,3.645,9.795,6.425,11.625,4.595,10.265,2.265,7.905
176.43,277.99,167.35,279.22,169.76,246.06,171.1,221.9,169.12,201.2,173.83,189.65,168.53,185.76,164.64,169.1,175.39,177.69,168.23,169.97,174.53,173.44,174.04,165.24,,Peptide463,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.745,110.305,-0.335,111.535,2.075,78.375,3.415,54.215,1.435,33.515,6.145,21.965,0.845,18.075,-3.045,1.415,7.705,10.005,0.545,2.285,6.845,5.755,6.355,-2.445
191.28,212.3,189.32,194.29,171.48,192.07,167.9,181.9,173.38,173.89,149.94,151.03,169.24,176.46,170.81,164.66,170.55,177.77,170.82,172.29,169.81,174.94,167.93,171.92,,Peptide463,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,23.595,44.615,21.635,26.605,3.795,24.385,0.215,14.215,5.695,6.205,-17.745,-16.655,1.555,8.775,3.125,-3.025,2.865,10.085,3.135,4.605,2.125,7.255,0.245,4.235
191.44,177.19,168.97,166.14,173.79,165.29,169.35,161.72,170.51,171.79,167.94,161.48,170.93,173.98,170.26,166.84,175.27,175.76,174.97,170.73,171.18,172.19,174.25,170.44,,Peptide463,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,23.755,9.505,1.285,-1.545,6.105,-2.395,1.665,-5.965,2.825,4.105,0.255,-6.205,3.245,6.295,2.575,-0.845,7.585,8.075,7.285,3.045,3.495,4.505,6.565,2.755
180.65,180.37,172.48,170.25,166.96,173.77,168.78,164.1,171.09,174.86,165.98,164.58,173.96,173.02,172.34,171.53,176.66,174.4,172.34,169.55,174.5,173.05,169.69,168.94,,Peptide463,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.965,12.685,4.795,2.565,-0.725,6.085,1.095,-3.585,3.405,7.175,-1.705,-3.105,6.275,5.335,4.655,3.845,8.975,6.715,4.655,1.865,6.815,5.365,2.005,1.255
169.84,188.26,164,172.45,167.8,176.1,182.33,174.86,171.71,168.74,162.91,166.18,170.73,171.06,173.01,166.71,172.05,178.05,176.71,174.34,167.29,170.86,172.67,172.76,,Peptide463,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.155,20.575,-3.685,4.765,0.115,8.415,14.645,7.175,4.025,1.055,-4.775,-1.505,3.045,3.375,5.325,-0.975,4.365,10.365,9.025,6.655,-0.395,3.175,4.985,5.075
182.9,165.98,178.06,166.53,165.89,168.16,170.98,169.07,167.34,177.83,169.29,166.39,174.21,165.73,166.3,165.62,169.09,167.68,170.63,178.73,174.26,169.76,172.44,159.41,,Peptide463,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.215,-1.705,10.375,-1.155,-1.795,0.475,3.295,1.385,-0.345,10.145,1.605,-1.295,6.525,-1.955,-1.385,-2.065,1.405,-0.005,2.945,11.045,6.575,2.075,4.755,-8.275
165.33,166.04,172.8,168.75,170.13,171.68,171.08,174.11,170.49,168.56,171.52,167.53,166.22,176.95,166.95,172.58,173.72,171.6,171.78,166.27,176.11,168.28,171.43,173.9,,Peptide463,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-2.355,-1.645,5.115,1.065,2.445,3.995,3.395,6.425,2.805,0.875,3.835,-0.155,-1.465,9.265,-0.735,4.895,6.035,3.915,4.095,-1.415,8.425,0.595,3.745,6.215
227.59,231.68,200.52,215.34,183,208.9,178.4,193.14,169.05,185.29,180.18,177.38,167.7,171.43,175.89,171.44,179.56,173.87,165.97,170.02,166.16,170.08,173.46,181.73,,Peptide463,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,59.905,63.995,32.835,47.655,15.315,41.215,10.715,25.455,1.365,17.605,12.495,9.695,0.015,3.745,8.205,3.755,11.875,6.185,-1.715,2.335,-1.525,2.395,5.775,14.045
