12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,0.002441406,0.002441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204.36,190.74,206.83,192.17,186.76,178.97,197.18,192.57,182.17,196.24,190.55,188.56,187.86,187.24,186.51,193.2,192.29,200.39,186.7,193.88,194.9,191.2,201.2,199.45,,Peptide442,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,182.745,21.615,7.995,24.085,9.425,4.015,-3.775,14.435,9.825,-0.575,13.495,7.805,5.815,5.115,4.495,3.765,10.455,9.545,17.645,3.955,11.135,12.155,8.455,18.455,16.705
220.71,255.59,210.46,158.44,191.77,220.38,193.5,207.27,185.05,200.92,181.57,187.34,183.97,184.22,187.78,186.98,182.88,194.33,189.14,183.37,187.25,190.86,190.62,193.91,,Peptide442,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,37.965,72.845,27.715,0,9.025,37.635,10.755,24.525,2.305,18.175,-1.175,4.595,1.225,1.475,5.035,4.235,0.135,11.585,6.395,0.625,4.505,8.115,7.875,11.165
202.93,179.72,188.9,187.95,189.22,182.63,186.91,183.39,186.82,179.72,189.89,186.63,184.12,186.75,183.01,178.1,194.85,184.87,191.33,179.46,187.63,186.21,184.62,189.77,,Peptide442,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,20.185,-3.025,6.155,5.205,6.475,-0.115,4.165,0.645,4.075,-3.025,7.145,3.885,1.375,4.005,0.265,-4.645,12.105,2.125,8.585,-3.285,4.885,3.465,1.875,7.025
176.7,180.06,152.09,182.04,181.8,181.64,185.58,182.83,183.04,185.33,186.54,182.58,184.25,177.96,185.76,187.08,187.22,182.66,189.57,189.92,185.19,182.88,191.71,186.89,,Peptide442,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-6.045,-2.685,-30.655,-0.705,-0.945,-1.105,2.835,0.085,0.295,2.585,3.795,-0.165,1.505,-4.785,3.015,4.335,4.475,-0.085,6.825,7.175,2.445,0.135,8.965,4.145
192.74,201.29,188.54,196.48,186.63,181.13,192.17,183.24,184.69,188.23,187.08,182.31,184.12,187.17,189.92,187.45,188.45,189.83,186.09,180.46,189.13,185.12,184.83,191.26,,Peptide442,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.995,18.545,5.795,13.735,3.885,-1.615,9.425,0.495,1.945,5.485,4.335,-0.435,1.375,4.425,7.175,4.705,5.705,7.085,3.345,-2.285,6.385,2.375,2.085,8.515
193.63,183.98,186.64,186.94,177.9,182.83,186.75,183.78,184.34,186.18,182.65,183.52,190.16,180.9,183.81,185.32,184.54,186.85,188.18,181.32,182.43,188.77,191.95,185.97,,Peptide442,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.885,1.235,3.895,4.195,-4.845,0.085,4.005,1.035,1.595,3.435,-0.095,0.775,7.415,-1.845,1.065,2.575,1.795,4.105,5.435,-1.425,-0.315,6.025,9.205,3.225
252.29,199.15,230.31,185.57,205.96,182.48,190.93,194.72,187.1,182.17,187.88,186.85,182,179.31,184.49,179.61,191.32,181.81,189.89,183.74,190.82,185.05,189.42,189.03,,Peptide442,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,69.545,16.405,47.565,2.825,23.215,-0.265,8.185,11.975,4.355,-0.575,5.135,4.105,-0.745,-3.435,1.745,-3.135,8.575,-0.935,7.145,0.995,8.075,2.305,6.675,6.285
196.65,195.67,194.68,190.66,190.35,184.44,190,189.83,185.44,185.77,188.83,185.22,178.42,177.18,184.28,183.69,190.63,186.43,185.63,183.8,181.03,186.56,187.15,183.07,,Peptide442,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.905,12.925,11.935,7.915,7.605,1.695,7.255,7.085,2.695,3.025,6.085,2.475,-4.325,-5.565,1.535,0.945,7.885,3.685,2.885,1.055,-1.715,3.815,4.405,0.325
156.63,241.54,159.24,165.87,178.16,205.78,184.3,195.79,190.2,193.53,184.03,183.31,186.83,183.69,188.62,179.84,181.87,184.94,185.26,181.01,190.75,180.23,184.82,187.07,,Peptide442,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-26.115,58.795,-23.505,-16.875,-4.585,23.035,1.555,13.045,7.455,10.785,1.285,0.565,4.085,0.945,5.875,-2.905,-0.875,2.195,2.515,-1.735,8.005,-2.515,2.075,4.325
158.42,188.66,159.34,180.03,179.47,184.49,188.04,180.7,182.49,185.83,183.75,184.14,188.19,187.24,180.32,189.07,183.49,193.09,181.18,178.83,187.93,187.93,189.08,190.41,,Peptide442,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-24.325,5.915,-23.405,-2.715,-3.275,1.745,5.295,-2.045,-0.255,3.085,1.005,1.395,5.445,4.495,-2.425,6.325,0.745,10.345,-1.565,-3.915,5.185,5.185,6.335,7.665
190.19,192.41,190.18,187.36,185.06,185.95,186.39,188.06,186.36,183.66,179.01,188.69,188.86,182.88,182.53,183.12,191.67,186.39,182.09,192.55,194.54,178.21,189.04,186.59,,Peptide442,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.445,9.665,7.435,4.615,2.315,3.205,3.645,5.315,3.615,0.915,-3.735,5.945,6.115,0.135,-0.215,0.375,8.925,3.645,-0.655,9.805,11.795,-4.535,6.295,3.845
235.4,179.65,216.31,183.99,199.93,186.7,191.54,189.03,191.52,184.42,183.16,187.74,182.73,181.08,185.96,188.04,181.12,186.48,182.13,185.46,188.35,179.15,187.16,178.36,,Peptide442,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,52.655,-3.095,33.565,1.245,17.185,3.955,8.795,6.285,8.775,1.675,0.415,4.995,-0.015,-1.665,3.215,5.295,-1.625,3.735,-0.615,2.715,5.605,-3.595,4.415,-4.385
178.2,157.51,187.78,204.98,184.81,201.91,185.1,187.75,181.89,182.01,179.32,185.25,187.53,179.26,185.53,188.73,187.62,181.83,185.03,183.4,183.65,173.1,189.96,190.51,,Peptide442,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-4.545,-25.235,5.035,22.235,2.065,19.165,2.355,5.005,-0.855,-0.735,-3.425,2.505,4.785,-3.485,2.785,5.985,4.875,-0.915,2.285,0.655,0.905,-9.645,7.215,7.765
193.83,192.85,195.62,190.14,185.73,188.28,190.6,188.75,152.77,181.93,179.57,190.08,182.18,186.76,181.1,184.97,185.15,179.48,181.55,184.56,187.49,187.22,186.8,183.62,,Peptide442,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11.085,10.105,12.875,7.395,2.985,5.535,7.855,6.005,-29.975,-0.815,-3.175,7.335,-0.565,4.015,-1.645,2.225,2.405,-3.265,-1.195,1.815,4.745,4.475,4.055,0.875
184.39,242.4,196.34,220.29,179.15,209.82,182.58,195.46,184.33,192.94,178.27,192.74,183.86,190.66,185.44,179.26,194.86,184.57,187.83,182.46,192.03,182.18,189.84,189.4,,Peptide442,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.645,59.655,13.595,37.545,-3.595,27.075,-0.165,12.715,1.585,10.195,-4.475,9.995,1.115,7.915,2.695,-3.485,12.115,1.825,5.085,-0.285,9.285,-0.565,7.095,6.655
198.1,183.13,189.03,190.67,180.76,179.95,189.13,194.03,187.47,186.55,187.38,184.07,190.16,180.69,190.55,187.65,190.74,191.41,190.17,189.83,184.05,186.32,190.97,176.72,,Peptide442,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.355,0.385,6.285,7.925,-1.985,-2.795,6.385,11.285,4.725,3.805,4.635,1.325,7.415,-2.055,7.805,4.905,7.995,8.665,7.425,7.085,1.305,3.575,8.225,-6.025
180.06,152.09,182.04,181.8,181.64,185.58,182.83,183.04,185.33,186.54,182.58,184.25,177.96,185.76,187.08,187.22,182.66,189.57,189.92,185.19,182.88,191.71,186.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201.74,173.41,191.14,161.2,183.03,169.83,181.17,182.09,179.27,178.46,182.51,181.5,180.32,182.39,183.25,178.92,186.82,180.71,188.23,186.36,188.84,188,188.71,187.14,,Peptide443,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,177.075,24.665,-3.665,14.065,-15.875,5.955,-7.245,4.095,5.015,2.195,1.385,5.435,4.425,3.245,5.315,6.175,1.845,9.745,3.635,11.155,9.285,11.765,10.925,11.635,10.065
193.76,161.83,190.78,159.21,180.74,191.19,179.37,187.51,186.06,174.22,178.3,175.36,175.35,175.52,181.12,178.69,178.79,175.9,178.86,178.5,179.92,173.49,184.61,185.25,,Peptide443,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,16.685,-15.245,13.705,-17.865,3.665,14.115,2.295,10.435,8.985,-2.855,1.225,-1.715,-1.725,-1.555,4.045,1.615,1.715,-1.175,1.785,1.425,2.845,-3.585,7.535,8.175
183.78,168.27,177.5,176.8,177.51,168.25,177.75,178.97,176.33,176.76,174.71,173.77,172.54,176.81,172.57,177.07,185.04,179.71,169.83,176.3,178.68,176.78,178.79,178.55,,Peptide443,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.705,-8.805,0.425,-0.275,0.435,-8.825,0.675,1.895,-0.745,-0.315,-2.365,-3.305,-4.535,-0.265,-4.505,-0.005,7.965,2.635,-7.245,-0.775,1.605,-0.295,1.715,1.475
206.66,177.19,192.06,155.52,182.78,176.96,180.19,180.08,179.11,179.33,180.23,176.48,178.35,173.01,178.79,174.79,172.03,178.36,178.57,173.4,173.08,182.35,177.51,179.69,,Peptide443,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,29.585,0.115,14.985,-21.555,5.705,-0.115,3.115,3.005,2.035,2.255,3.155,-0.595,1.275,-4.065,1.715,-2.285,-5.045,1.285,1.495,-3.675,-3.995,5.275,0.435,2.615
195.11,191.32,177.94,177.42,179.07,172.41,174.27,178.19,178.24,175.98,176.4,173.81,173.81,178.38,178.62,179.63,180.85,176.42,178.5,174.19,176.93,174.56,177.77,183.2,,Peptide443,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.035,14.245,0.865,0.345,1.995,-4.665,-2.805,1.115,1.165,-1.095,-0.675,-3.265,-3.265,1.305,1.545,2.555,3.775,-0.655,1.425,-2.885,-0.145,-2.515,0.695,6.125
189.09,184.58,182.46,178.8,177.78,175.74,178.26,182.26,180.91,176.69,173.27,174.93,178.96,179.74,175.01,172.78,184.88,177.38,173.21,172.6,176.65,178.03,174.61,175.07,,Peptide443,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.015,7.505,5.385,1.725,0.705,-1.335,1.185,5.185,3.835,-0.385,-3.805,-2.145,1.885,2.665,-2.065,-4.295,7.805,0.305,-3.865,-4.475,-0.425,0.955,-2.465,-2.005
260.57,195.88,238.07,182.29,223.96,178.47,201.51,170.6,188.63,173.3,182.95,173.19,177.2,174.51,173.91,177.85,182.79,178.02,174.46,179.21,184.04,178.15,179.91,177.3,,Peptide443,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,83.495,18.805,60.995,5.215,46.885,1.395,24.435,-6.475,11.555,-3.775,5.875,-3.885,0.125,-2.565,-3.165,0.775,5.715,0.945,-2.615,2.135,6.965,1.075,2.835,0.225
178.33,186.57,182.76,183.71,171.15,179.34,176.78,175.94,174.56,177.39,172.76,179.08,171.15,175.3,175.7,176.6,174.42,180.9,178.85,173.21,178.14,174.44,181.76,177.59,,Peptide443,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.255,9.495,5.685,6.635,-5.925,2.265,-0.295,-1.135,-2.515,0.315,-4.315,2.005,-5.925,-1.775,-1.375,-0.475,-2.655,3.825,1.775,-3.865,1.065,-2.635,4.685,0.515
152.83,243.25,157.28,154.38,170.89,202.07,181.58,189.69,177.11,180.28,168.42,171.34,175.7,178.52,173.08,183.98,176.46,174.94,173.05,175.98,175.25,173.67,183.43,176.29,,Peptide443,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-24.245,66.175,-19.795,-22.695,-6.185,24.995,4.505,12.615,0.035,3.205,-8.655,-5.735,-1.375,1.445,-3.995,6.905,-0.615,-2.135,-4.025,-1.095,-1.825,-3.405,6.355,-0.785
150.11,218.41,152.28,155.82,203.15,184.55,193.44,176.44,177.55,172.42,180.34,175.76,187.67,172.95,182.58,174.58,176.86,179.24,171.05,178.45,177.96,183.64,181.22,176.67,,Peptide443,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-26.965,41.335,-24.795,-21.255,26.075,7.475,16.365,-0.635,0.475,-4.655,3.265,-1.315,10.595,-4.125,5.505,-2.495,-0.215,2.165,-6.025,1.375,0.885,6.565,4.145,-0.405
212.92,218.4,191.22,191.73,176.76,174.91,178.49,181.1,176.37,173.47,179,175.8,178.22,169.27,175.5,177.75,176.03,186.05,186.41,174.94,179.87,170.55,181.71,177.5,,Peptide443,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,35.845,41.325,14.145,14.655,-0.315,-2.165,1.415,4.025,-0.705,-3.605,1.925,-1.275,1.145,-7.805,-1.575,0.675,-1.045,8.975,9.335,-2.135,2.795,-6.525,4.635,0.425
239.69,178.83,217.5,174.82,203.8,176.59,191.85,177.04,182.46,169.53,177.05,181.63,177.57,182.77,170.5,176.39,181.87,175.23,173.44,171.33,173.02,170.34,182.72,170.85,,Peptide443,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,62.615,1.755,40.425,-2.255,26.725,-0.485,14.775,-0.035,5.385,-7.545,-0.025,4.555,0.495,5.695,-6.575,-0.685,4.795,-1.845,-3.635,-5.745,-4.055,-6.735,5.645,-6.225
187.1,153.1,188.35,194.44,167.51,184.51,182.33,180.04,173.34,178.72,171,174.42,171.24,169.54,179.78,179.02,177.99,180.76,178.04,179.34,175.99,177.45,179.44,175.36,,Peptide443,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.025,-23.975,11.275,17.365,-9.565,7.435,5.255,2.965,-3.735,1.645,-6.075,-2.655,-5.835,-7.535,2.705,1.945,0.915,3.685,0.965,2.265,-1.085,0.375,2.365,-1.715
153.64,233.38,181.99,212.91,174.36,196.36,172.49,183.47,166.11,187.95,173.7,175.49,178.82,177.07,175.75,174.65,173.91,182.61,177.51,175.62,175.49,176.61,180.83,179.36,,Peptide443,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-23.435,56.305,4.915,35.835,-2.715,19.285,-4.585,6.395,-10.965,10.875,-3.375,-1.585,1.745,-0.005,-1.325,-2.425,-3.165,5.535,0.435,-1.455,-1.585,-0.465,3.755,2.285
182.91,202.49,179.72,197.49,169.55,189.75,180.19,188.12,175.92,180.66,178.12,175.55,174.6,175.13,180.29,169.23,181.85,179.03,182.68,174.6,180.39,176.42,177.77,172.06,,Peptide443,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.835,25.415,2.645,20.415,-7.525,12.675,3.115,11.045,-1.155,3.585,1.045,-1.525,-2.475,-1.945,3.215,-7.845,4.775,1.955,5.605,-2.475,3.315,-0.655,0.695,-5.015
188.46,171.08,192.41,184.67,184.53,173.76,184.56,183.13,183.83,181.71,182.16,174.53,185.84,182.26,183.27,181.27,175.79,179.34,177.28,174.55,175.81,176.65,189.39,181.19,,Peptide443,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11.385,-5.995,15.335,7.595,7.455,-3.315,7.485,6.055,6.755,4.635,5.085,-2.545,8.765,5.185,6.195,4.195,-1.285,2.265,0.205,-2.525,-1.265,-0.425,12.315,4.115
177.19,192.06,155.52,182.78,176.96,180.19,180.08,179.11,179.33,180.23,176.48,178.35,173.01,178.79,174.79,172.03,178.36,178.57,173.4,173.08,182.35,177.51,179.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208.97,188.61,201.89,183.18,188.48,179.77,183.15,181.32,179.63,174.36,179.73,182.31,182.53,178.68,180.43,180.51,178.52,176.88,183.5,180.7,187,170.95,182.79,182.56,,Peptide432,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,179.55,29.42,9.06,22.34,3.63,8.93,0.22,3.6,1.77,0.08,-5.19,0.18,2.76,2.98,-0.87,0.88,0.96,-1.03,-2.67,3.95,1.15,7.45,-8.6,3.24,3.01
